CreditScore,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Balance_v_Sal
737,41.0,1,123547.28,101960.74,1,0,0,0,1,1,1,0.825277092300211
520,58.0,3,32790.02,0.0,2,0,0,0,1,1,1,0.0
706,28.0,3,181543.67,0.0,2,0,0,1,1,1,1,0.0
643,45.0,2,2319.96,150842.93,1,1,1,0,0,1,1,65.0196253383679
648,50.0,9,189543.19,102535.57,1,0,0,0,0,1,1,0.5409615085617162
443,29.0,9,10940.4,99027.61,2,0,1,0,0,0,0,9.051552959672406
640,68.0,9,199493.38,0.0,2,0,0,0,1,1,1,0.0
628,33.0,3,188193.25,0.0,1,0,0,1,0,1,1,0.0
540,42.0,9,172572.64,87271.41,2,0,1,0,0,0,0,0.5057082629088828
460,35.0,8,189339.6,102742.91,2,0,1,0,0,1,1,0.5426382542267967
636,34.0,2,53512.16,40105.51,2,0,1,0,1,1,1,0.7494653551641346
593,29.0,2,34004.44,152265.43,1,0,0,0,0,0,0,4.477810250661384
801,42.0,4,10598.29,141947.67,1,0,0,1,1,1,1,13.393450264146386
640,75.0,1,113428.77,106307.91,2,0,1,0,0,1,1,0.9372217471810723
611,31.0,0,183487.98,107884.81,2,0,1,0,1,1,1,0.5879666341086757
802,31.0,1,187658.09,125013.72,1,0,1,0,1,1,1,0.6661781541099561
717,35.0,7,172459.39,58469.37,2,0,1,0,1,1,1,0.33903268473812875
769,39.0,8,21016.0,0.0,1,0,0,0,0,1,1,0.0
745,45.0,10,122381.02,117231.63,3,1,1,0,1,1,1,0.957923295622148
572,35.0,4,128123.66,152390.26,1,0,0,1,1,0,0,1.189399834503635
629,30.0,2,19570.63,34013.63,1,0,0,1,0,0,0,1.7379936159438911
687,39.0,2,188150.6,0.0,3,1,0,1,0,0,0,0.0
483,50.0,9,111020.24,0.0,2,0,0,0,0,1,1,0.0
690,36.0,7,123775.15,101583.11,2,0,0,0,1,0,0,0.820706822007487
492,30.0,10,146700.22,77168.87,2,0,1,0,0,1,1,0.5260310448068858
709,28.0,8,145251.35,124695.72,2,0,1,0,1,0,0,0.8584823480126001
705,44.0,3,82463.69,105934.96,1,0,1,0,1,0,0,1.2846255121496504
560,66.0,9,15928.49,0.0,1,0,0,0,0,1,1,0.0
611,46.0,6,45886.33,0.0,2,0,0,1,1,0,0,0.0
730,62.0,2,186489.95,0.0,2,0,0,1,1,1,1,0.0
709,45.0,2,162922.65,0.0,2,0,0,1,0,1,1,0.0
544,21.0,10,9262.77,161525.96,2,0,0,0,0,0,0,17.43819181519135
712,29.0,7,84932.4,147199.07,1,0,1,0,0,1,1,1.733132114481635
752,38.0,3,71557.12,183102.29,1,0,1,0,1,1,1,2.5588269902422014
648,46.0,9,77405.95,127209.0,2,1,0,1,1,0,0,1.6434007980006706
556,38.0,8,417.41,0.0,2,1,0,1,1,0,0,0.0
594,24.0,0,71405.17,97378.54,1,0,0,1,0,1,1,1.3637463505793768
645,37.0,2,153400.24,136925.09,2,0,1,0,0,1,1,0.8926002332199742
557,33.0,3,371.05,54503.55,1,0,0,0,1,1,1,146.8900417733459
547,32.0,8,67789.99,155726.85,1,0,1,0,1,0,0,2.2971953528832207
701,39.0,9,145894.9,0.0,2,0,0,0,0,1,1,0.0
616,66.0,1,183840.51,135842.41,1,1,0,0,0,0,0,0.7389144536206954
605,52.0,1,108887.44,63349.75,1,0,0,0,1,0,0,0.5817911597517583
593,38.0,4,154071.27,129499.42,1,0,1,0,0,1,1,0.8405163402625292
751,52.0,8,179291.85,0.0,2,0,0,1,1,1,1,0.0
443,36.0,6,56937.43,70438.01,2,0,0,1,1,1,1,1.237112563738827
685,23.0,8,112239.03,0.0,2,0,0,0,1,1,1,0.0
718,36.0,9,45909.87,0.0,1,0,0,0,1,0,0,0.0
538,49.0,9,173779.25,141434.04,1,1,0,1,0,0,0,0.8138718517889795
611,37.0,4,125696.26,0.0,2,0,0,1,0,0,0,0.0
668,37.0,10,159585.61,152958.29,2,0,1,0,1,1,1,0.958471694283714
537,41.0,3,106761.47,138306.34,1,0,1,0,0,0,0,1.2954705475673949
709,23.0,10,129590.18,0.0,2,0,0,1,1,0,0,0.0
850,38.0,1,80006.65,0.0,2,0,0,0,1,1,1,0.0
745,31.0,3,140451.52,124328.84,1,0,0,1,0,1,1,0.8852082198896816
693,41.0,9,187929.43,181461.48,3,1,1,0,0,1,1,0.9655830914827976
795,35.0,8,167155.36,0.0,2,0,0,1,1,0,0,0.0
626,26.0,8,191420.71,0.0,2,0,0,1,1,0,0,0.0
487,61.0,5,11384.45,110368.03,1,1,1,0,0,0,0,9.694629955773005
556,39.0,9,94898.1,89588.35,1,0,0,0,0,1,1,0.9440478787246531
643,46.0,6,106781.59,0.0,2,0,0,0,0,0,0,0.0
605,28.0,6,159508.52,0.0,2,0,0,0,0,0,0,0.0
756,60.0,3,93524.19,115924.89,1,1,1,0,0,0,0,1.2395177119416911
586,38.0,2,87168.46,0.0,2,0,0,0,0,0,0,0.0
535,40.0,7,8128.32,111756.5,1,1,1,0,1,0,0,13.749028089445298
678,35.0,4,125518.32,0.0,1,0,0,0,0,0,0,0.0
596,39.0,9,48963.59,0.0,1,0,0,0,1,0,0,0.0
648,26.0,9,98368.24,162923.85,1,0,0,0,1,0,0,1.6562647659447804
492,39.0,10,148584.61,124576.65,2,0,1,0,1,0,0,0.8384222968987165
702,45.0,0,27474.81,80793.58,1,0,0,0,1,1,1,2.9406419917007613
486,40.0,9,76192.21,71340.09,1,0,1,0,0,0,0,0.9363173741777537
568,40.0,1,134600.94,99282.63,1,1,1,0,1,0,0,0.73760725593744
619,57.0,3,72467.99,137946.39,1,1,1,0,1,1,1,1.9035492774119995
724,41.0,2,199645.45,127892.57,2,0,1,0,1,1,1,0.6405984709393577
548,33.0,0,42749.85,101084.36,1,0,1,0,0,0,0,2.3645547294317995
545,37.0,8,136050.44,114754.08,1,1,1,0,0,0,0,0.8434671729102824
683,33.0,8,73564.44,0.0,1,0,0,0,1,0,0,0.0
762,51.0,3,85578.63,99286.98,1,0,0,0,0,1,1,1.1601842656279961
627,30.0,4,129826.89,79871.02,2,0,1,0,0,0,0,0.6152116868855135
516,35.0,10,119666.0,104088.59,2,0,0,0,1,0,0,0.8698259321778952
800,38.0,2,68052.08,168190.33,2,0,0,0,0,0,0,2.471494331988089
464,42.0,3,164104.74,85679.25,1,0,1,0,0,1,1,0.5221010069544609
626,35.0,3,80190.36,0.0,1,0,0,0,0,0,0,0.0
790,31.0,9,84126.75,0.0,2,0,0,0,0,0,0,0.0
534,34.0,7,70179.0,121551.58,2,0,0,0,0,1,1,1.73202211487767
745,46.0,2,118024.1,122220.19,1,0,0,0,1,1,1,1.0355528235334985
553,47.0,3,145704.19,116528.15,1,1,0,1,1,0,0,0.7997584009080315
748,26.0,1,183049.41,77780.29,1,0,0,0,0,1,1,0.4249141802751508
722,37.0,2,120906.83,0.0,1,0,0,0,1,0,0,0.0
501,40.0,4,100433.83,125832.2,1,0,0,0,1,1,1,1.2528866020543077
675,38.0,6,138777.0,68065.8,1,1,0,0,0,0,0,0.49046888173112263
778,47.0,6,124694.99,127299.34,2,0,0,1,0,0,0,1.020885762932416
494,38.0,7,40084.32,174937.64,1,0,1,0,0,0,0,4.364241179593417
850,40.0,9,119232.33,0.0,2,0,0,0,1,1,1,0.0
592,31.0,7,43921.36,110071.1,1,0,0,1,1,0,0,2.5060949843083185
590,44.0,3,62222.81,139432.37,1,0,0,1,0,0,0,2.2408562069119027
758,39.0,6,56577.0,127357.76,1,0,0,0,0,1,1,2.2510518408540574
506,36.0,5,164253.35,0.0,2,0,0,0,1,0,0,0.0
733,33.0,3,7666.73,0.0,1,0,0,0,1,1,1,0.0
711,38.0,3,68487.51,0.0,2,0,0,0,1,0,0,0.0
514,43.0,1,199273.98,95556.31,1,1,1,0,1,1,1,0.4795222637697104
637,37.0,8,186062.36,0.0,1,0,0,1,1,1,1,0.0
468,29.0,1,195711.16,111681.98,2,0,1,0,1,1,1,0.5706469677048565
539,39.0,3,36692.17,0.0,2,0,0,0,1,0,0,0.0
509,25.0,3,106920.57,108738.71,2,0,0,1,0,0,0,1.017004585740611
662,32.0,4,48725.68,133950.37,1,1,0,0,0,1,1,2.749071331585316
818,26.0,4,167036.94,0.0,2,0,0,1,1,1,1,0.0
608,33.0,9,68777.26,89968.69,1,0,0,0,1,0,0,1.3081168107016767
850,32.0,9,18924.92,0.0,2,0,0,1,0,1,1,0.0
816,38.0,5,71905.77,130878.75,3,1,1,0,0,0,0,1.8201425282004489
536,35.0,8,64833.28,0.0,2,0,0,0,1,0,0,0.0
753,35.0,3,184843.77,0.0,2,0,0,0,1,1,1,0.0
631,27.0,10,176730.02,134169.62,1,0,0,1,1,1,1,0.75917843499367
703,37.0,1,20629.4,149762.08,1,1,0,0,1,0,0,7.259643033728561
774,26.0,2,28415.36,93844.69,1,0,0,0,1,0,0,3.302604295704858
785,28.0,8,77231.27,0.0,2,0,0,0,1,0,0,0.0
571,33.0,1,102750.7,0.0,2,0,0,0,0,0,0,0.0
621,46.0,6,34580.8,141078.37,1,1,1,0,1,0,0,4.079673402581779
605,31.0,1,183598.77,117992.59,1,0,1,0,0,1,1,0.6426654710159551
611,40.0,8,147358.27,100812.33,2,0,0,0,0,0,0,0.6841307922521078
569,38.0,7,108469.2,0.0,1,0,0,0,1,1,1,0.0
658,29.0,4,20612.82,80262.6,1,0,0,0,1,1,1,3.8938194773931953
788,34.0,6,181196.76,156478.62,1,0,0,1,1,1,1,0.8635839846142943
525,23.0,5,160249.1,0.0,2,0,0,0,0,0,0,0.0
798,37.0,8,110783.28,0.0,3,0,0,0,1,0,0,0.0
486,37.0,9,144995.33,115217.99,2,0,1,0,1,0,0,0.794632420230362
615,61.0,9,150227.85,0.0,2,1,0,1,1,0,0,0.0
730,35.0,0,53718.28,155470.55,1,0,0,0,0,1,1,2.8941833208360355
641,37.0,7,75248.3,0.0,2,0,0,0,1,0,0,0.0
542,39.0,3,14353.43,135096.77,1,1,0,0,1,1,1,9.412159323590249
692,30.0,2,130486.57,0.0,2,0,0,0,1,1,1,0.0
714,55.0,9,100127.71,180075.22,1,0,1,0,0,1,1,1.7984553926180873
591,29.0,1,196356.17,97541.24,1,0,0,1,1,1,1,0.4967566845493065
710,41.0,2,9983.88,156067.05,1,0,0,0,0,1,1,15.631903628649383
639,38.0,4,118974.77,81550.94,2,0,0,0,0,1,1,0.6854473431635968
531,47.0,6,194998.34,0.0,1,1,0,0,0,0,0,0.0
673,38.0,2,134901.34,170061.92,2,1,0,0,0,0,0,1.2606392197438514
765,36.0,8,72924.56,92310.54,2,0,1,0,1,1,1,1.2658360914347648
622,32.0,6,101057.95,169089.38,2,0,0,0,0,0,0,1.6731922624593119
806,40.0,5,142838.64,80613.93,1,0,0,0,1,1,1,0.5643706072810549
757,26.0,8,127059.04,121581.56,2,0,1,0,1,1,1,0.9568902771498983
570,58.0,8,116503.92,0.0,1,1,0,0,0,1,1,0.0
555,32.0,4,54405.79,0.0,2,0,0,1,1,1,1,0.0
692,54.0,5,88721.84,0.0,2,0,0,0,1,1,1,0.0
774,60.0,5,74135.48,85891.55,1,1,0,0,1,0,0,1.1585754890910533
638,44.0,9,111346.22,77637.35,2,0,0,1,1,1,1,0.6972607601766814
543,41.0,4,194902.16,0.0,1,0,0,1,0,0,0,0.0
584,31.0,5,31474.27,0.0,2,0,0,0,1,0,0,0.0
691,30.0,7,21198.39,116927.89,1,0,1,0,1,0,0,5.515885404504776
684,40.0,6,186976.6,137326.65,1,0,1,0,0,0,0,0.7344590178664068
733,22.0,5,117202.19,0.0,2,0,0,0,1,1,1,0.0
599,37.0,2,143739.29,0.0,2,0,0,1,0,1,1,0.0
524,31.0,10,161811.23,67238.98,2,0,1,0,0,1,1,0.41553963837985775
632,38.0,6,98090.91,86569.76,2,0,1,0,0,0,0,0.8825462012738998
735,34.0,5,71095.41,0.0,2,0,0,1,1,0,0,0.0
734,34.0,6,13107.24,133598.4,1,0,0,0,1,1,1,10.192717917730963
605,51.0,3,67110.59,136188.78,1,1,0,0,0,1,1,2.0293187707037
793,38.0,9,88225.02,0.0,2,0,0,1,1,0,0,0.0
468,56.0,10,62256.87,0.0,3,1,0,0,0,1,1,0.0
779,37.0,7,135925.72,120092.52,2,0,1,0,1,0,0,0.8835157908304624
698,48.0,4,177815.87,101238.24,2,1,0,0,1,1,1,0.5693431075640212
707,58.0,6,126471.13,89685.92,1,0,0,0,1,1,1,0.7091414459568757
850,35.0,1,188574.12,211774.31,1,1,0,0,0,0,0,1.1230295546387807
850,56.0,7,119175.45,131317.48,1,0,0,0,1,1,1,1.101883651372829
527,37.0,5,139093.73,93722.73,2,0,0,1,1,1,1,0.6738098834505336
696,32.0,8,115916.55,101160.99,1,0,1,0,1,1,1,0.8727053211987417
661,48.0,3,96463.25,120320.54,1,0,0,0,1,0,0,1.2473199897370242
776,31.0,2,112349.51,0.0,2,0,0,0,0,1,1,0.0
701,43.0,2,165303.79,0.0,2,0,0,0,1,1,1,0.0
610,26.0,8,166031.08,0.0,2,0,0,0,1,0,0,0.0
572,48.0,3,38411.79,152827.99,1,1,1,0,0,0,0,3.9786739956664343
673,30.0,1,77783.35,64097.75,1,0,0,0,1,1,1,0.8240548909246002
519,57.0,2,29871.79,119035.35,2,0,0,1,0,1,1,3.9848750275761846
702,26.0,4,59747.63,135219.57,1,0,0,1,0,1,1,2.263178807259803
729,32.0,6,79919.13,93694.42,1,0,0,0,1,1,1,1.1723653648381807
543,35.0,10,76773.53,59408.63,1,0,0,1,1,0,0,0.7738165745407304
550,40.0,7,54018.93,114354.95,1,0,0,0,0,0,0,2.116942153426586
608,59.0,1,70649.64,0.0,1,1,0,0,1,0,0,0.0
639,35.0,10,59093.39,128173.9,2,0,1,0,1,0,0,2.1690057043605044
686,34.0,9,127569.8,0.0,2,0,0,1,1,0,0,0.0
564,62.0,5,18260.98,114931.35,3,1,1,0,0,1,1,6.293821580221873
745,28.0,1,73275.96,111071.36,1,1,1,0,0,0,0,1.5157953577134984
833,37.0,8,136129.49,151226.18,2,0,0,0,1,1,1,1.1108994825441572
622,26.0,9,153237.59,0.0,2,0,0,0,1,1,1,0.0
597,42.0,4,106841.12,64740.12,1,0,0,0,0,1,1,0.6059475977039552
721,51.0,0,109078.35,169312.13,1,1,0,1,1,0,0,1.5522065561131058
504,49.0,7,87822.14,0.0,3,1,0,0,0,1,1,0.0
842,44.0,2,126644.98,112652.08,2,0,0,1,0,0,0,0.8895108199314335
587,38.0,0,47414.15,0.0,2,0,0,0,1,0,0,0.0
479,30.0,7,41879.99,143964.36,2,0,1,0,0,0,0,3.4375452334157672
508,49.0,7,75808.1,122451.46,2,0,0,0,1,1,1,1.6152820081231425
749,24.0,1,47911.03,0.0,3,0,0,0,1,1,1,0.0
721,36.0,3,28737.78,65253.07,2,0,1,0,0,0,0,2.27063711949914
674,47.0,6,2079.2,106901.94,1,1,1,0,1,1,1,51.41493843786072
685,25.0,10,121562.33,128509.63,1,0,0,1,0,0,0,1.0571501056289394
417,34.0,7,55003.79,0.0,2,0,0,0,1,0,0,0.0
574,33.0,3,193131.42,129834.67,1,0,1,0,1,0,0,0.6722607331318746
590,51.0,3,191932.27,154962.99,3,1,0,1,0,1,1,0.8073837192672186
587,40.0,5,159418.1,138241.9,2,0,1,0,1,0,0,0.8671656480663111
598,41.0,3,191468.78,91536.93,1,1,1,0,1,0,0,0.4780775748401384
741,53.0,3,38913.68,0.0,2,0,0,1,1,1,1,0.0
850,70.0,5,705.18,0.0,1,0,0,1,0,1,1,0.0
584,29.0,7,138490.03,105204.01,1,0,1,0,0,1,1,0.759650423933044
650,61.0,1,82970.69,152968.73,1,0,0,1,1,1,1,1.8436477989998639
607,36.0,8,76744.72,158261.68,1,0,0,1,1,1,1,2.0621833006883077
509,46.0,1,71244.59,0.0,1,1,0,0,0,0,0,0.0
689,38.0,6,12182.15,121021.05,1,0,0,1,0,1,1,9.934293207685014
543,36.0,4,141210.5,0.0,2,0,0,0,1,1,1,0.0
438,54.0,2,191763.07,0.0,1,1,0,1,0,0,0,0.0
687,63.0,1,37938.74,137715.66,1,0,0,1,0,1,1,3.629948174346328
737,31.0,5,74890.58,121192.22,2,0,1,0,1,1,1,1.6182571960318641
761,31.0,7,166698.18,0.0,3,0,0,0,1,1,1,0.0
601,44.0,1,62678.53,100486.18,2,0,0,0,1,1,1,1.6031993730548562
651,45.0,1,67740.08,0.0,1,1,0,0,1,0,0,0.0
745,35.0,9,161519.77,92566.53,2,0,0,0,1,0,0,0.5730972128055903
648,49.0,10,159835.78,0.0,2,1,0,1,0,1,1,0.0
848,40.0,3,30876.84,110929.96,1,0,0,1,1,1,1,3.5926590933528173
546,27.0,8,14858.1,0.0,2,0,0,0,0,1,1,0.0
439,32.0,3,75685.97,138901.61,1,0,0,1,0,0,0,1.8352359096408486
755,30.0,4,144183.1,123217.66,2,0,0,0,1,1,1,0.8545915575403775
593,41.0,6,65170.66,0.0,1,0,0,0,0,0,0,0.0
701,39.0,2,82526.92,0.0,2,0,0,0,1,1,1,0.0
701,36.0,8,169161.46,0.0,2,0,0,1,1,0,0,0.0
607,33.0,2,109291.39,108431.87,2,1,0,1,0,1,1,0.9921355195500762
586,57.0,3,6057.81,0.0,2,0,0,1,0,1,1,0.0
547,30.0,9,77077.14,72392.41,1,0,1,0,0,0,0,0.9392202409170864
647,51.0,1,54954.51,119741.77,2,1,1,0,0,0,0,2.178925260183377
760,51.0,2,179614.8,100946.71,1,1,0,0,0,0,0,0.5620177735910404
621,53.0,9,35588.07,170491.84,1,1,0,1,1,0,0,4.790702052682261
725,44.0,5,117356.14,0.0,1,0,0,0,1,1,1,0.0
526,36.0,1,160696.72,0.0,1,0,0,0,1,0,0,0.0
519,47.0,6,147278.43,157296.02,2,1,0,1,0,0,0,1.0680180390298837
713,38.0,7,56594.36,144606.22,1,1,1,0,0,1,1,2.5551348226219006
700,38.0,8,1299.75,134811.3,1,0,0,0,1,0,0,103.7209463358338
666,34.0,9,25095.03,115897.12,1,0,0,0,0,1,1,4.61832960550356
630,32.0,4,146326.45,82034.0,1,0,0,1,1,0,0,0.5606231819332731
779,26.0,4,38296.21,174318.13,2,0,0,1,0,1,1,4.5518376361525075
611,41.0,2,164061.6,114206.84,1,0,1,0,0,0,0,0.6961217006295196
685,43.0,9,107811.28,0.0,2,0,0,1,1,0,0,0.0
646,39.0,9,30838.51,111574.41,1,0,1,0,1,1,1,3.6180220769421094
683,57.0,5,9221.78,162448.69,1,1,1,0,0,0,0,17.615762900437876
484,34.0,4,33738.27,148249.54,1,0,1,0,0,1,1,4.394106158970215
601,43.0,8,110916.15,0.0,3,1,0,0,0,1,1,0.0
762,26.0,7,169654.57,123709.46,2,0,0,1,0,1,1,0.729184365620095
687,72.0,9,69829.4,0.0,1,0,0,0,0,1,1,0.0
566,30.0,5,54926.51,0.0,1,1,0,0,1,0,0,0.0
702,37.0,10,94728.49,150525.8,1,0,0,0,1,1,1,1.5890235345248296
601,29.0,9,80393.27,0.0,1,0,0,0,1,1,1,0.0
699,53.0,4,111307.98,0.0,2,0,0,0,1,1,1,0.0
584,28.0,10,19834.32,0.0,2,0,0,0,1,0,0,0.0
699,35.0,5,78397.24,0.0,2,0,0,0,1,1,1,0.0
698,51.0,2,86410.28,111018.98,1,0,1,0,0,0,0,1.2847890320457243
495,30.0,10,172749.65,129755.99,1,0,0,0,1,0,0,0.7511215796963988
650,27.0,6,1002.39,0.0,2,0,0,0,0,0,0,0.0
605,64.0,2,13601.79,129555.7,1,0,0,0,0,1,1,9.524900766737318
667,38.0,1,77866.91,87202.38,1,0,0,1,1,1,1,1.119890079110626
688,26.0,8,175296.76,146133.39,1,0,1,0,1,1,1,0.8336342896468822
727,31.0,0,121751.04,0.0,1,1,0,1,0,0,0,0.0
754,39.0,6,89593.26,170184.99,2,0,0,1,1,0,0,1.8995289377794713
612,62.0,8,193437.89,140745.33,1,1,1,0,0,0,0,0.7275995928202069
546,42.0,7,86945.0,139070.51,1,0,0,1,1,1,1,1.5995228017712348
673,37.0,8,183318.79,0.0,2,0,0,1,0,1,1,0.0
593,35.0,9,71154.1,114193.24,1,0,0,0,1,0,0,1.6048722420774066
656,40.0,10,151887.16,167878.5,1,0,0,1,0,1,1,1.1052843439827302
535,53.0,5,75888.65,141616.55,2,0,1,0,0,1,1,1.8661097542254341
678,36.0,3,89566.74,145747.67,2,0,1,0,1,1,1,1.627252147393106
477,48.0,2,26475.79,129120.64,1,0,0,1,0,1,1,4.876932473025356
850,35.0,7,126355.8,110349.82,1,0,0,1,1,0,0,0.8733261156195442
427,29.0,1,93839.3,141325.56,1,0,0,0,1,1,1,1.5060380885194156
752,49.0,2,7698.6,78653.84,1,0,0,0,1,0,0,10.216641986854752
649,47.0,1,145593.85,0.0,2,0,0,0,1,1,1,0.0
799,28.0,3,45042.56,142253.65,1,0,0,1,0,0,0,3.1582052618678866
589,61.0,1,61108.56,0.0,1,1,0,0,0,0,0,0.0
583,54.0,6,57553.98,115988.86,1,1,1,0,0,0,0,2.0153056313394835
839,33.0,10,62674.42,75592.43,1,0,0,1,0,0,0,1.2061129564501754
540,44.0,3,12120.79,164113.04,2,0,1,0,1,1,1,13.539797323441789
850,31.0,6,50129.87,67996.23,2,1,0,0,1,0,0,1.3564014827886046
696,51.0,5,55022.43,0.0,2,0,0,1,0,0,0,0.0
660,33.0,1,117834.91,0.0,2,0,0,1,0,0,0,0.0
682,48.0,1,168840.23,138778.15,1,0,0,0,1,1,1,0.8219495436602994
744,43.0,10,24234.11,147832.15,1,0,0,0,0,1,1,6.100168316476239
785,36.0,4,190627.01,135438.4,1,0,0,0,0,0,0,0.710489033007442
752,48.0,5,156618.38,116060.08,1,1,0,1,1,0,0,0.74103741846902
706,29.0,5,42334.38,112564.62,1,0,0,0,0,0,0,2.658941030906795
583,27.0,1,110784.42,125406.58,1,0,0,0,0,1,1,1.1319875123234837
660,39.0,5,173683.0,135134.99,1,1,1,0,0,0,0,0.7780553652343637
819,39.0,9,27046.46,133102.92,1,1,0,0,0,0,0,4.921269548769045
673,34.0,8,20598.59,42157.08,1,1,0,0,0,0,0,2.0466002770092517
752,30.0,3,104991.28,0.0,2,0,0,0,0,1,1,0.0
578,38.0,7,8996.97,82259.29,1,0,0,0,1,0,0,9.142999254193356
438,36.0,4,64420.5,0.0,2,0,0,0,0,0,0,0.0
652,38.0,6,145700.22,0.0,2,0,0,0,1,1,1,0.0
629,49.0,4,196335.48,0.0,2,0,0,0,0,1,1,0.0
720,52.0,7,14781.12,0.0,1,0,0,0,1,1,1,0.0
668,42.0,3,108139.23,150461.07,1,0,0,0,1,0,0,1.3913643550078914
459,48.0,4,19287.06,133994.52,1,1,1,0,1,1,1,6.947379227316137
729,31.0,8,9567.39,164870.81,2,0,0,1,1,1,1,17.232579627254665
498,25.0,8,132210.49,121702.73,1,0,1,0,1,1,1,0.9205224940925641
549,25.0,6,21600.11,193858.2,1,0,0,1,1,1,1,8.97487096130529
601,54.0,1,199661.5,131039.97,2,0,1,0,0,1,1,0.656310655784916
544,64.0,9,124341.49,113829.45,1,0,0,0,1,1,1,0.9154583076011071
751,30.0,6,15766.1,0.0,2,0,0,0,0,0,0,0.0
632,41.0,3,33642.21,81877.38,1,0,1,0,0,1,1,2.4337693629520776
694,57.0,8,117704.65,116326.07,1,0,0,1,1,1,1,0.9882878034130343
678,31.0,2,58803.28,0.0,2,0,0,0,1,1,1,0.0
695,46.0,4,137537.22,0.0,2,0,0,0,1,1,1,0.0
661,41.0,1,131300.68,0.0,2,0,0,0,0,1,1,0.0
661,33.0,9,84174.81,0.0,2,0,0,0,1,1,1,0.0
559,31.0,3,160941.78,127070.73,1,0,0,0,0,1,1,0.7895447036810453
503,29.0,3,143954.99,0.0,2,0,0,0,1,1,1,0.0
695,46.0,3,56297.85,122549.64,1,0,0,1,1,1,1,2.176808528212001
640,42.0,5,8404.73,176099.13,1,0,0,0,0,1,1,20.952383955225216
624,48.0,3,30020.09,122388.38,2,0,1,0,0,0,0,4.076882514342895
667,42.0,9,58137.42,0.0,2,0,0,0,1,1,1,0.0
642,26.0,0,47472.68,0.0,1,0,0,0,1,0,0,0.0
640,32.0,6,19131.71,118879.35,2,0,0,1,0,1,1,6.21373363907356
529,35.0,5,187288.5,0.0,2,0,0,1,1,1,1,0.0
563,39.0,5,17603.81,0.0,2,0,0,0,0,1,1,0.0
593,38.0,4,67020.03,88736.44,2,0,0,1,0,0,0,1.3240286523297589
739,45.0,7,147802.94,102703.62,1,1,1,0,1,1,1,0.694868586511202
788,70.0,1,41610.62,0.0,2,0,0,1,0,1,1,0.0
684,38.0,3,44255.65,0.0,2,0,0,1,0,0,0,0.0
482,55.0,5,78416.14,97318.25,1,0,0,0,1,1,1,1.241048717776723
591,58.0,5,137254.55,128468.69,1,0,0,1,1,1,1,0.9359885701421192
651,41.0,4,151303.48,133432.59,1,0,1,0,0,1,1,0.881887118524967
749,40.0,8,86333.63,141782.57,2,0,1,0,0,0,0,1.64226350727984
583,24.0,9,89801.9,135125.28,1,0,0,0,1,0,0,1.5047040207389821
661,42.0,2,29358.57,178820.91,1,1,0,1,1,0,0,6.090927112594381
715,31.0,2,181600.72,112212.14,2,0,0,0,0,1,1,0.6179058100650702
769,45.0,5,124118.71,126674.81,1,1,1,0,0,0,0,1.0205939942495372
625,51.0,7,38867.46,136294.97,1,1,0,0,0,0,0,3.5066600698887966
641,36.0,5,31106.67,66392.64,1,0,0,0,0,0,0,2.134353821865214
716,27.0,1,67611.36,122552.34,2,0,1,0,1,0,0,1.8125998352939505
767,43.0,1,77837.63,76408.85,2,0,0,0,1,0,0,0.9816440968205224
745,36.0,8,6078.46,145071.24,1,0,1,0,1,0,0,23.86644643544582
589,34.0,6,177896.92,0.0,2,0,0,0,1,1,1,0.0
796,45.0,2,123882.73,109730.22,1,0,0,0,0,1,1,0.8857588140009508
664,57.0,6,15304.08,0.0,2,0,0,0,1,1,1,0.0
445,62.0,1,76569.64,64119.38,1,1,0,1,1,1,1,0.8373995228396006
543,57.0,1,120657.32,106138.33,2,1,1,0,0,1,1,0.8796675576749093
746,36.0,2,16436.56,0.0,2,0,0,1,1,1,1,0.0
742,33.0,0,107667.91,181656.51,1,0,1,0,1,1,1,1.6871926835024476
750,32.0,5,95611.47,0.0,2,0,0,0,0,0,0,0.0
669,30.0,7,19799.26,95128.86,1,0,0,0,1,0,0,4.804667447167218
594,49.0,2,123214.74,126615.94,2,0,0,1,0,1,1,1.0276038402548267
574,36.0,1,71709.12,0.0,2,0,0,1,1,1,1,0.0
659,36.0,2,149066.14,76190.48,2,0,1,0,1,1,1,0.5111186215729473
750,40.0,5,20451.99,168286.81,3,1,1,0,1,0,0,8.22838315489104
626,35.0,4,32825.5,88109.81,1,0,1,0,1,1,1,2.6841879026975977
620,42.0,4,6232.31,0.0,2,0,0,0,1,0,0,0.0
580,35.0,8,10357.03,0.0,2,0,0,0,0,1,1,0.0
686,34.0,3,147794.63,123971.51,2,0,0,0,0,0,0,0.8388092990929372
540,48.0,0,116973.48,148116.48,1,0,0,0,1,0,0,1.2662398348753925
634,35.0,6,129964.94,116269.01,1,0,1,0,1,0,0,0.8946182716661893
632,38.0,1,92816.86,120599.21,1,0,0,1,1,0,0,1.2993243899869054
501,41.0,3,172114.67,144260.5,1,0,0,0,0,0,0,0.8381650442696139
650,25.0,3,16649.31,86605.5,3,1,0,1,0,0,0,5.201747099429345
786,34.0,9,144517.19,0.0,2,0,0,0,1,0,0,0.0
554,37.0,4,182038.6,58629.97,1,0,1,0,0,0,0,0.32207438422400525
